compatibility_id,stroller_brand,stroller_model,car_seat_brand,car_seat_model,production_compatibility_type,audit_action,audit_confidence,reason,evidence_type,source_type,manufacturer_source_url,source_name,source_date,compatibility_type,adapter_required,adapter_status,adapter_name,adapter_sku,adapter_url,adapter_generation,adapter_revision,compatibility_position,max_infant_car_seats,notes,consumer_compatibility_status,consumer_status_basis,lineage_anchor_model,lineage_source_url,lineage_hypothesis_type,lineage_anchor_compatibility_id
cmr0shh2v00h3h1u84p9dywlr,Veer,Switch&Jog,Nuna,PIPA Aire rx,ADAPTER,KEEP_UPDATE,HIGH,On Veer's current exact Switchback premium adapter approved list.,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,https://support.goveer.com/en-US/maxi-cosi-nuna-clek-and-cybex-infant-car-seat-adapter-for-veer-switchback-system-532224,Veer Switchback ICS Adapter — Maxi-Cosi/Nuna/Clek/Cybex (also covers newer Britax Cypress/Willow family) — first-party Veer compatibility manual,Nov 2024 fit list (accessed 2026-09-01),ADAPTER,true,SOLD_SEPARATELY,Veer Switchback ICS Adapter — Maxi-Cosi/Nuna/Clek/Cybex (also covers newer Britax Cypress/Willow family),,https://support.goveer.com/en-US/maxi-cosi-nuna-clek-and-cybex-infant-car-seat-adapter-for-veer-switchback-system-532224,,,,1,SKU_NOT_PUBLISHED: Veer does not publish a numeric adapter SKU on its first-party manuals.,COMPATIBLE_WITH_ADAPTER,MANUFACTURER_EXACT,,https://support.goveer.com/en-US/maxi-cosi-nuna-clek-and-cybex-infant-car-seat-adapter-for-veer-switchback-system-532224,NONE,
cmr0shh7g00h5h1u8dz0hhgyf,Veer,Switch&Jog,Nuna,PIPA RX,ADAPTER,KEEP_UPDATE,HIGH,On Veer's current exact Switchback premium adapter approved list.,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,https://support.goveer.com/en-US/maxi-cosi-nuna-clek-and-cybex-infant-car-seat-adapter-for-veer-switchback-system-532224,Veer Switchback ICS Adapter — Maxi-Cosi/Nuna/Clek/Cybex (also covers newer Britax Cypress/Willow family) — first-party Veer compatibility manual,Nov 2024 fit list (accessed 2026-09-01),ADAPTER,true,SOLD_SEPARATELY,Veer Switchback ICS Adapter — Maxi-Cosi/Nuna/Clek/Cybex (also covers newer Britax Cypress/Willow family),,https://support.goveer.com/en-US/maxi-cosi-nuna-clek-and-cybex-infant-car-seat-adapter-for-veer-switchback-system-532224,,,,1,SKU_NOT_PUBLISHED: Veer does not publish a numeric adapter SKU on its first-party manuals.,COMPATIBLE_WITH_ADAPTER,MANUFACTURER_EXACT,,https://support.goveer.com/en-US/maxi-cosi-nuna-clek-and-cybex-infant-car-seat-adapter-for-veer-switchback-system-532224,NONE,
cmr0shhby00h7h1u866sbh0h4,Veer,Switch&Jog,Nuna,PIPA urbn,ADAPTER,REMOVE,HIGH,Exceeds Veer's exact adapter list. Newer/again-named seat not enumerated on Veer's current exact list.,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,,Veer current adapter compatibility (manufacturer support chart; per audit working file — not re-fetched this pass),,ADAPTER,true,,,,,,,,,,SHOULD_WORK_UNVERIFIED,MANUFACTURER_PLATFORM_GROUP,Nuna PIPA Aire rx,https://nunababy.com/usa/pipa-urbn,SUSPECTED_SHARED_ATTACHMENT_PLATFORM,cmr0shh2v00h3h1u84p9dywlr
cmr49vrrr000x8smgjf4me8pf,Veer,Switch&Jog,UPPAbaby,Aria,ADAPTER,KEEP_UPDATE,HIGH,On Veer's current exact Switchback premium adapter approved list.,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,https://support.goveer.com/en-US/uppababy-infant-car-seat-adapter-for-veer-switchback-system-537495,Veer Switchback ICS Adapter — UPPAbaby — first-party Veer compatibility manual,Nov 2024 fit list (accessed 2026-09-01),ADAPTER,true,SOLD_SEPARATELY,Veer Switchback ICS Adapter — UPPAbaby,,https://support.goveer.com/en-US/uppababy-infant-car-seat-adapter-for-veer-switchback-system-537495,,,,1,SKU_NOT_PUBLISHED: Veer does not publish a numeric adapter SKU on its first-party manuals.,COMPATIBLE_WITH_ADAPTER,MANUFACTURER_EXACT,,https://support.goveer.com/en-US/uppababy-infant-car-seat-adapter-for-veer-switchback-system-537495,NONE,
cmr49vrwd000z8smgx5k59wd6,Veer,Switch&Jog,UPPAbaby,Aria V2,ADAPTER,REMOVE,HIGH,Exceeds Veer's exact adapter list. Mesa V3 / Aria V2 not on current Veer chart (Mesa/Mesa V2/Mesa Max/Aria only).,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,,Veer current adapter compatibility (manufacturer support chart; per audit working file — not re-fetched this pass),,ADAPTER,true,,,,,,,,,,SHOULD_WORK_UNVERIFIED,DOCUMENTED_SHARED_ATTACHMENT_PLATFORM,UPPAbaby Aria,https://uppababy.com/accessories/strollers-accessories/minu-mesa-bassinet-adapters/,SUSPECTED_SUCCESSOR_SAME_INTERFACE,cmr49vrrr000x8smgjf4me8pf
cmr49vs5s00138smgv9x4zjet,Veer,Switch&Jog,UPPAbaby,Mesa V3,ADAPTER,REMOVE,HIGH,Exceeds Veer's exact adapter list. Mesa V3 / Aria V2 not on current Veer chart (Mesa/Mesa V2/Mesa Max/Aria only).,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,,Veer current adapter compatibility (manufacturer support chart; per audit working file — not re-fetched this pass),,ADAPTER,true,,,,,,,,,,UNKNOWN,NONE,,,SUSPECTED_SUCCESSOR_SAME_INTERFACE,
cmr49vvvj002j8smg4ovph6jx,Veer,Switch&Jog Jogging,Britax,Cypress S,ADAPTER,REMOVE,HIGH,Duplicate chassis record of Switch&Jog (alias/duplicate identity); canonicalize — the compatible pair is represented on the canonical Switch&Jog record. Not a manufacturer incompatibility.,MANUFACTURER_BRAND_LEVEL,,,,,,,,,,,,,,,PENDING_IDENTITY resolved: Switch&Jog Jogging = Switch&Jog; merge records; compatibility represented on canonical Switch&Jog.,IDENTITY_DEDUP,NONE,,,NONE,
cmr49vw07002l8smgggask6lt,Veer,Switch&Jog Jogging,Britax,Willow S,ADAPTER,REMOVE,HIGH,Duplicate chassis record of Switch&Jog (alias/duplicate identity); canonicalize — the compatible pair is represented on the canonical Switch&Jog record. Not a manufacturer incompatibility.,MANUFACTURER_BRAND_LEVEL,,,,,,,,,,,,,,,PENDING_IDENTITY resolved: Switch&Jog Jogging = Switch&Jog; merge records; compatibility represented on canonical Switch&Jog.,IDENTITY_DEDUP,NONE,,,NONE,
cmr49vw4n002n8smgf5d87gfi,Veer,Switch&Jog Jogging,Britax,Willow SC,ADAPTER,REMOVE,HIGH,Duplicate chassis record of Switch&Jog (alias/duplicate identity); canonicalize — the compatible pair is represented on the canonical Switch&Jog record. Not a manufacturer incompatibility.,MANUFACTURER_BRAND_LEVEL,,,,,,,,,,,,,,,PENDING_IDENTITY resolved: Switch&Jog Jogging = Switch&Jog; merge records; compatibility represented on canonical Switch&Jog.,IDENTITY_DEDUP,NONE,,,NONE,
cmrfd5plm00gjt781ek5v56vw,Veer,Switch&Jog Jogging,Graco,GoMax,ADAPTER,REMOVE,HIGH,Exceeds Veer's exact adapter list. Newer/again-named seat not enumerated on Veer's current exact list.,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,,Veer current adapter compatibility (manufacturer support chart; per audit working file — not re-fetched this pass),,ADAPTER,true,,,,,,,,, Chassis duplicate of Switch&Jog — canonicalize identity.,IDENTITY_DEDUP,NONE,,,NONE,
cmrfd5pq300glt7817ptkjpwl,Veer,Switch&Jog Jogging,Graco,SnugRide Lite LX,ADAPTER,REMOVE,HIGH,Exceeds Veer's exact adapter list. Newer/again-named seat not enumerated on Veer's current exact list.,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,,Veer current adapter compatibility (manufacturer support chart; per audit working file — not re-fetched this pass),,ADAPTER,true,,,,,,,,, Chassis duplicate of Switch&Jog — canonicalize identity.,IDENTITY_DEDUP,NONE,,,NONE,
cmrfd5pul00gnt781eh2h9tcr,Veer,Switch&Jog Jogging,Graco,SnugRide SnugFit,ADAPTER,REMOVE,HIGH,Exceeds Veer's exact adapter list. Newer/again-named seat not enumerated on Veer's current exact list.,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,,Veer current adapter compatibility (manufacturer support chart; per audit working file — not re-fetched this pass),,ADAPTER,true,,,,,,,,, Chassis duplicate of Switch&Jog — canonicalize identity.,IDENTITY_DEDUP,NONE,,,NONE,
cmrfd5pz200gpt781e3ut97r7,Veer,Switch&Jog Jogging,Graco,SnugRide SnugFit DLX,ADAPTER,REMOVE,HIGH,Exceeds Veer's exact adapter list. Newer/again-named seat not enumerated on Veer's current exact list.,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,,Veer current adapter compatibility (manufacturer support chart; per audit working file — not re-fetched this pass),,ADAPTER,true,,,,,,,,, Chassis duplicate of Switch&Jog — canonicalize identity.,IDENTITY_DEDUP,NONE,,,NONE,
cmrfd5q3z00grt781nkhhgb3p,Veer,Switch&Jog Jogging,Graco,SnugRide SnugFit LX,ADAPTER,REMOVE,HIGH,Exceeds Veer's exact adapter list. Newer/again-named seat not enumerated on Veer's current exact list.,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,,Veer current adapter compatibility (manufacturer support chart; per audit working file — not re-fetched this pass),,ADAPTER,true,,,,,,,,, Chassis duplicate of Switch&Jog — canonicalize identity.,IDENTITY_DEDUP,NONE,,,NONE,
cmr0shhgh00h9h1u82jmtgsxk,Veer,Switch&Jog Jogging,Nuna,PIPA Aire,ADAPTER,REMOVE,HIGH,Exceeds Veer's exact adapter list. Newer/again-named seat not enumerated on Veer's current exact list.,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,,Veer current adapter compatibility (manufacturer support chart; per audit working file — not re-fetched this pass),,ADAPTER,true,,,,,,,,, Chassis duplicate of Switch&Jog — canonicalize identity.,IDENTITY_DEDUP,NONE,,,NONE,
cmr0shhlf00hbh1u8vuasoh3n,Veer,Switch&Jog Jogging,Nuna,PIPA Aire rx,ADAPTER,REMOVE,HIGH,Duplicate chassis record of Switch&Jog (alias/duplicate identity); canonicalize — the compatible pair is represented on the canonical Switch&Jog record. Not a manufacturer incompatibility.,MANUFACTURER_BRAND_LEVEL,,,,,,,,,,,,,,,PENDING_IDENTITY resolved: Switch&Jog Jogging = Switch&Jog; merge records; compatibility represented on canonical Switch&Jog.,IDENTITY_DEDUP,NONE,,,NONE,
cmr0shhq900hdh1u8fzc1p58l,Veer,Switch&Jog Jogging,Nuna,PIPA RX,ADAPTER,REMOVE,HIGH,Duplicate chassis record of Switch&Jog (alias/duplicate identity); canonicalize — the compatible pair is represented on the canonical Switch&Jog record. Not a manufacturer incompatibility.,MANUFACTURER_BRAND_LEVEL,,,,,,,,,,,,,,,PENDING_IDENTITY resolved: Switch&Jog Jogging = Switch&Jog; merge records; compatibility represented on canonical Switch&Jog.,IDENTITY_DEDUP,NONE,,,NONE,
cmr0shhva00hfh1u8el4wwu0l,Veer,Switch&Jog Jogging,Nuna,PIPA urbn,ADAPTER,REMOVE,HIGH,Exceeds Veer's exact adapter list. Newer/again-named seat not enumerated on Veer's current exact list.,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,,Veer current adapter compatibility (manufacturer support chart; per audit working file — not re-fetched this pass),,ADAPTER,true,,,,,,,,, Chassis duplicate of Switch&Jog — canonicalize identity.,IDENTITY_DEDUP,NONE,,,NONE,
cmr49vu5t001t8smg131b7dit,Veer,Switch&Jog Jogging,UPPAbaby,Aria,ADAPTER,REMOVE,HIGH,Duplicate chassis record of Switch&Jog (alias/duplicate identity); canonicalize — the compatible pair is represented on the canonical Switch&Jog record. Not a manufacturer incompatibility.,MANUFACTURER_BRAND_LEVEL,,,,,,,,,,,,,,,PENDING_IDENTITY resolved: Switch&Jog Jogging = Switch&Jog; merge records; compatibility represented on canonical Switch&Jog.,IDENTITY_DEDUP,NONE,,,NONE,
cmr49vuai001v8smg1ptsq9h1,Veer,Switch&Jog Jogging,UPPAbaby,Aria V2,ADAPTER,REMOVE,HIGH,Exceeds Veer's exact adapter list. Mesa V3 / Aria V2 not on current Veer chart (Mesa/Mesa V2/Mesa Max/Aria only).,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,,Veer current adapter compatibility (manufacturer support chart; per audit working file — not re-fetched this pass),,ADAPTER,true,,,,,,,,, Chassis duplicate of Switch&Jog — canonicalize identity.,IDENTITY_DEDUP,NONE,,,NONE,
cmr49vujr001z8smgxyuyfebf,Veer,Switch&Jog Jogging,UPPAbaby,Mesa V3,ADAPTER,REMOVE,HIGH,Exceeds Veer's exact adapter list. Mesa V3 / Aria V2 not on current Veer chart (Mesa/Mesa V2/Mesa Max/Aria only).,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,,Veer current adapter compatibility (manufacturer support chart; per audit working file — not re-fetched this pass),,ADAPTER,true,,,,,,,,, Chassis duplicate of Switch&Jog — canonicalize identity.,IDENTITY_DEDUP,NONE,,,NONE,
cmr49vyfw003f8smg7kx0harf,Veer,Switch&Roll,Britax,Cypress S,ADAPTER,KEEP_UPDATE,HIGH,On Veer's current exact Switchback premium adapter approved list.,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,https://support.goveer.com/en-US/maxi-cosi-nuna-clek-and-cybex-infant-car-seat-adapter-for-veer-switchback-system-532224,Veer Switchback ICS Adapter — Maxi-Cosi/Nuna/Clek/Cybex (also covers newer Britax Cypress/Willow family) — first-party Veer compatibility manual,Nov 2024 fit list (accessed 2026-09-01),ADAPTER,true,SOLD_SEPARATELY,Veer Switchback ICS Adapter — Maxi-Cosi/Nuna/Clek/Cybex (also covers newer Britax Cypress/Willow family),,https://support.goveer.com/en-US/maxi-cosi-nuna-clek-and-cybex-infant-car-seat-adapter-for-veer-switchback-system-532224,,,single or double (upper riser + lower post),2 (Second Seat Adapter Kit required for 2),IDENTITY: canonicalize Cypress S -> Britax Cypress (no 'Cypress S' exists). KEEP stands — Cypress is on the Veer Switchback premium adapter list. SKU_NOT_PUBLISHED: Veer does not publish a numeric adapter SKU on its first-party manuals.,COMPATIBLE_WITH_ADAPTER,MANUFACTURER_EXACT,,https://support.goveer.com/en-US/maxi-cosi-nuna-clek-and-cybex-infant-car-seat-adapter-for-veer-switchback-system-532224,NONE,
cmr49vykg003h8smg3b20thq1,Veer,Switch&Roll,Britax,Willow S,ADAPTER,KEEP_UPDATE,HIGH,On Veer's current exact Switchback premium adapter approved list.,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,https://support.goveer.com/en-US/maxi-cosi-nuna-clek-and-cybex-infant-car-seat-adapter-for-veer-switchback-system-532224,Veer Switchback ICS Adapter — Maxi-Cosi/Nuna/Clek/Cybex (also covers newer Britax Cypress/Willow family) — first-party Veer compatibility manual,Nov 2024 fit list (accessed 2026-09-01),ADAPTER,true,SOLD_SEPARATELY,Veer Switchback ICS Adapter — Maxi-Cosi/Nuna/Clek/Cybex (also covers newer Britax Cypress/Willow family),,https://support.goveer.com/en-US/maxi-cosi-nuna-clek-and-cybex-infant-car-seat-adapter-for-veer-switchback-system-532224,,,single or double (upper riser + lower post),2 (Second Seat Adapter Kit required for 2),"Britax Willow-family via NEWER Switchback premium adapter, NOT the legacy Cruiser Britax adapter. SKU_NOT_PUBLISHED: Veer does not publish a numeric adapter SKU on its first-party manuals.",COMPATIBLE_WITH_ADAPTER,MANUFACTURER_EXACT,,https://support.goveer.com/en-US/maxi-cosi-nuna-clek-and-cybex-infant-car-seat-adapter-for-veer-switchback-system-532224,NONE,
cmr49vyp3003j8smg8hivh76p,Veer,Switch&Roll,Britax,Willow SC,ADAPTER,KEEP_UPDATE,HIGH,On Veer's current exact Switchback premium adapter approved list.,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,https://support.goveer.com/en-US/maxi-cosi-nuna-clek-and-cybex-infant-car-seat-adapter-for-veer-switchback-system-532224,Veer Switchback ICS Adapter — Maxi-Cosi/Nuna/Clek/Cybex (also covers newer Britax Cypress/Willow family) — first-party Veer compatibility manual,Nov 2024 fit list (accessed 2026-09-01),ADAPTER,true,SOLD_SEPARATELY,Veer Switchback ICS Adapter — Maxi-Cosi/Nuna/Clek/Cybex (also covers newer Britax Cypress/Willow family),,https://support.goveer.com/en-US/maxi-cosi-nuna-clek-and-cybex-infant-car-seat-adapter-for-veer-switchback-system-532224,,,single or double (upper riser + lower post),2 (Second Seat Adapter Kit required for 2),"Britax Willow-family via NEWER Switchback premium adapter, NOT the legacy Cruiser Britax adapter. SKU_NOT_PUBLISHED: Veer does not publish a numeric adapter SKU on its first-party manuals.",COMPATIBLE_WITH_ADAPTER,MANUFACTURER_EXACT,,https://support.goveer.com/en-US/maxi-cosi-nuna-clek-and-cybex-infant-car-seat-adapter-for-veer-switchback-system-532224,NONE,
cmrfd5r7y00gtt781lwgljlze,Veer,Switch&Roll,Graco,GoMax,ADAPTER,REMOVE,HIGH,Exceeds Veer's exact adapter list. Newer/again-named seat not enumerated on Veer's current exact list.,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,,Veer current adapter compatibility (manufacturer support chart; per audit working file — not re-fetched this pass),,ADAPTER,true,,,,,,,,,,UNKNOWN,NONE,,,NONE,
cmrfd5rci00gvt781n4a3ztku,Veer,Switch&Roll,Graco,SnugRide Lite LX,ADAPTER,REMOVE,HIGH,Exceeds Veer's exact adapter list. Newer/again-named seat not enumerated on Veer's current exact list.,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,,Veer current adapter compatibility (manufacturer support chart; per audit working file — not re-fetched this pass),,ADAPTER,true,,,,,,,,,,UNKNOWN,NONE,,,NONE,
cmrfd5rh200gxt7817c5nrsv9,Veer,Switch&Roll,Graco,SnugRide SnugFit,ADAPTER,REMOVE,HIGH,Exceeds Veer's exact adapter list. Newer/again-named seat not enumerated on Veer's current exact list.,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,,Veer current adapter compatibility (manufacturer support chart; per audit working file — not re-fetched this pass),,ADAPTER,true,,,,,,,,,,UNKNOWN,NONE,,,NONE,
cmrfd5rlk00gzt781g3ylmos3,Veer,Switch&Roll,Graco,SnugRide SnugFit DLX,ADAPTER,REMOVE,HIGH,Exceeds Veer's exact adapter list. Newer/again-named seat not enumerated on Veer's current exact list.,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,,Veer current adapter compatibility (manufacturer support chart; per audit working file — not re-fetched this pass),,ADAPTER,true,,,,,,,,,,UNKNOWN,NONE,,,NONE,
cmrfd5rq100h1t7817boz4tv2,Veer,Switch&Roll,Graco,SnugRide SnugFit LX,ADAPTER,REMOVE,HIGH,Exceeds Veer's exact adapter list. Newer/again-named seat not enumerated on Veer's current exact list.,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,,Veer current adapter compatibility (manufacturer support chart; per audit working file — not re-fetched this pass),,ADAPTER,true,,,,,,,,,,UNKNOWN,NONE,,,NONE,
cmr0shi0d00hhh1u88xq6jwgh,Veer,Switch&Roll,Nuna,PIPA Aire,ADAPTER,REMOVE,HIGH,Exceeds Veer's exact adapter list. Newer/again-named seat not enumerated on Veer's current exact list.,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,,Veer current adapter compatibility (manufacturer support chart; per audit working file — not re-fetched this pass),,ADAPTER,true,,,,,,,,,,SHOULD_WORK_UNVERIFIED,MANUFACTURER_PLATFORM_GROUP,Nuna PIPA Aire rx,https://nunababy.com/usa/pipa-car-seat-adapter-for-uppababy-vista-cruz,SUSPECTED_SHARED_ATTACHMENT_PLATFORM,cmr0shi5100hjh1u8wf2io5r6
cmr0shi5100hjh1u8wf2io5r6,Veer,Switch&Roll,Nuna,PIPA Aire rx,ADAPTER,KEEP_UPDATE,HIGH,On Veer's current exact Switchback premium adapter approved list.,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,https://support.goveer.com/en-US/maxi-cosi-nuna-clek-and-cybex-infant-car-seat-adapter-for-veer-switchback-system-532224,Veer Switchback ICS Adapter — Maxi-Cosi/Nuna/Clek/Cybex (also covers newer Britax Cypress/Willow family) — first-party Veer compatibility manual,Nov 2024 fit list (accessed 2026-09-01),ADAPTER,true,SOLD_SEPARATELY,Veer Switchback ICS Adapter — Maxi-Cosi/Nuna/Clek/Cybex (also covers newer Britax Cypress/Willow family),,https://support.goveer.com/en-US/maxi-cosi-nuna-clek-and-cybex-infant-car-seat-adapter-for-veer-switchback-system-532224,,,single or double (upper riser + lower post),2 (Second Seat Adapter Kit required for 2),SKU_NOT_PUBLISHED: Veer does not publish a numeric adapter SKU on its first-party manuals.,COMPATIBLE_WITH_ADAPTER,MANUFACTURER_EXACT,,https://support.goveer.com/en-US/maxi-cosi-nuna-clek-and-cybex-infant-car-seat-adapter-for-veer-switchback-system-532224,NONE,
cmr0shi9u00hlh1u8m4w637rp,Veer,Switch&Roll,Nuna,PIPA RX,ADAPTER,KEEP_UPDATE,HIGH,On Veer's current exact Switchback premium adapter approved list.,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,https://support.goveer.com/en-US/maxi-cosi-nuna-clek-and-cybex-infant-car-seat-adapter-for-veer-switchback-system-532224,Veer Switchback ICS Adapter — Maxi-Cosi/Nuna/Clek/Cybex (also covers newer Britax Cypress/Willow family) — first-party Veer compatibility manual,Nov 2024 fit list (accessed 2026-09-01),ADAPTER,true,SOLD_SEPARATELY,Veer Switchback ICS Adapter — Maxi-Cosi/Nuna/Clek/Cybex (also covers newer Britax Cypress/Willow family),,https://support.goveer.com/en-US/maxi-cosi-nuna-clek-and-cybex-infant-car-seat-adapter-for-veer-switchback-system-532224,,,single or double (upper riser + lower post),2 (Second Seat Adapter Kit required for 2),SKU_NOT_PUBLISHED: Veer does not publish a numeric adapter SKU on its first-party manuals.,COMPATIBLE_WITH_ADAPTER,MANUFACTURER_EXACT,,https://support.goveer.com/en-US/maxi-cosi-nuna-clek-and-cybex-infant-car-seat-adapter-for-veer-switchback-system-532224,NONE,
cmr0shiel00hnh1u8391w5z1u,Veer,Switch&Roll,Nuna,PIPA urbn,ADAPTER,REMOVE,HIGH,Exceeds Veer's exact adapter list. Newer/again-named seat not enumerated on Veer's current exact list.,MANUFACTURER_EXACT_MODEL,MANUFACTURER_EXACT_MODEL,,Veer current adapter compatibility (manufacturer support chart; per audit working file — not re-fetched this pass),,ADAPTER,true,,,,,,,,,,SHOULD_WORK_UNVERIFIED,MANUFACTURER_PLATFORM_GROUP,Nuna PIPA Aire rx,https://nunababy.com/usa/pipa-urbn,SUSPECTED_SHARED_ATTACHMENT_PLATFORM,cmr0shi5100hjh1u8wf2io5r6
